AssignmentID,EmployeeID,ProjectID,AllocationPercent,AssignmentStart,AssignmentEnd,Status
79115,EMP0024889,PRJ00450,100,2026-05-14,,Assigned
79116,EMP0005158,PRJ00407,100,2026-05-02,,Assigned
79117,EMP0004416,PRJ00437,100,2026-06-23,,Assigned
79118,EMP0011829,PRJ00457,100,2025-09-02,,Assigned
79119,EMP0057867,PRJ00438,60,2025-11-25,,Assigned
79120,EMP0057867,PRJ00454,40,2025-04-29,,Assigned
79121,EMP0009914,PRJ00446,100,2026-01-01,,Assigned
79122,EMP0018498,PRJ00468,100,2026-01-27,,Assigned
79123,EMP0010632,PRJ00455,100,2025-11-13,,Assigned
79124,EMP0052962,PRJ00383,100,2025-07-29,,Assigned
79125,EMP0010039,PRJ00434,50,2026-07-02,,Assigned
79126,EMP0010039,PRJ00444,25,2025-10-03,,Assigned
79127,EMP0010039,PRJ00473,25,2025-08-18,,Assigned
79128,EMP0040791,PRJ00484,100,2025-03-26,,Assigned
79129,EMP0091852,PRJ00466,70,2025-04-11,,Assigned
79130,EMP0091852,PRJ00425,30,2025-09-18,,Assigned
79131,EMP0087610,PRJ00487,70,2025-10-06,,Assigned
79132,EMP0087610,PRJ00496,30,2025-12-23,,Assigned
79133,EMP0083056,PRJ00493,100,2025-10-23,,Assigned
79134,EMP0095729,PRJ00480,50,2025-08-16,,Assigned
79135,EMP0095729,PRJ00491,50,2025-05-01,,Assigned
79136,EMP0093512,PRJ00500,70,2025-06-12,,Assigned
79137,EMP0093512,PRJ00471,30,2025-04-07,,Assigned
79138,EMP0029833,PRJ00504,100,2025-07-24,,Assigned
79139,EMP0051309,PRJ00510,60,2026-05-22,,Assigned
79140,EMP0051309,PRJ00497,40,2026-04-25,,Assigned
79141,EMP0072825,PRJ00515,100,2026-05-10,,Assigned
79142,EMP0065752,PRJ00419,100,2026-03-27,,Assigned
79143,EMP0050067,PRJ00517,100,2026-08-08,,Assigned
79144,EMP0023601,PRJ00521,50,2026-01-14,,Assigned
79145,EMP0023601,PRJ00469,25,2025-06-26,,Assigned
79146,EMP0023601,PRJ00522,25,2025-10-03,,Assigned
79147,EMP0005648,PRJ00460,100,2025-08-26,,Assigned
79148,EMP0016413,PRJ00524,100,2025-06-13,,Assigned
79149,EMP0030058,PRJ00486,100,2025-07-13,,Assigned
79150,EMP0040822,PRJ00533,50,2026-07-23,,Assigned
79151,EMP0040822,PRJ00535,50,2025-07-31,,Assigned
79152,EMP0067157,PRJ00543,100,2025-05-22,,Assigned
79153,EMP0040089,PRJ00526,40,2025-10-07,,Assigned
79154,EMP0040089,PRJ00531,30,2025-11-26,,Assigned
79155,EMP0040089,PRJ00514,30,2026-03-22,,Assigned
79156,EMP0071036,PRJ00506,100,2026-08-10,,Assigned
79157,EMP0078920,PRJ00520,50,2025-04-16,,Assigned
79158,EMP0078920,PRJ00555,30,2025-09-02,,Assigned
79159,EMP0078920,PRJ00557,20,2026-06-04,,Assigned
79160,EMP0033021,PRJ00527,100,2025-08-20,,Assigned
79161,EMP0037834,PRJ00459,70,2026-04-23,,Assigned
79162,EMP0037834,PRJ00564,30,2025-12-02,,Assigned
79163,EMP0063558,PRJ00560,100,2026-06-28,,Assigned
79164,EMP0074326,PRJ00576,50,2026-02-21,,Assigned
79165,EMP0074326,PRJ00518,50,2026-01-11,,Assigned
79166,EMP0078392,PRJ00572,100,2025-06-28,,Assigned
79167,EMP0048417,PRJ00556,60,2025-11-03,,Assigned
79168,EMP0048417,PRJ00585,40,2026-06-30,,Assigned
79169,EMP0019485,PRJ00589,100,2025-05-29,,Assigned
79170,EMP0059292,PRJ00579,100,2025-08-05,,Assigned
79171,EMP0019690,PRJ00603,100,2025-10-17,,Assigned
79172,EMP0049629,PRJ00566,100,2025-11-09,,Assigned
79173,EMP0012218,PRJ00569,100,2025-11-16,,Assigned
79174,EMP0041030,PRJ00596,100,2026-05-28,,Assigned
79175,EMP0018891,PRJ00611,70,2025-07-10,,Assigned
79176,EMP0018891,PRJ00594,30,2026-01-17,,Assigned
79177,EMP0029424,PRJ00499,50,2025-07-07,,Assigned
79178,EMP0029424,PRJ00571,25,2025-07-02,,Assigned
79179,EMP0029424,PRJ00622,25,2025-11-19,,Assigned
79180,EMP0089602,PRJ00624,50,2025-08-19,,Assigned
79181,EMP0089602,PRJ00548,25,2026-01-04,,Assigned
79182,EMP0089602,PRJ00630,25,2025-07-18,,Assigned
79183,EMP0088034,PRJ00583,100,2026-04-23,,Assigned
79184,EMP0037724,PRJ00634,100,2026-08-11,,Assigned
79185,EMP0024687,PRJ00637,100,2025-05-15,,Assigned
79186,EMP0094045,PRJ00623,100,2025-06-12,,Assigned
79187,EMP0041952,PRJ00612,100,2025-10-20,,Assigned
79188,EMP0030020,PRJ00640,50,2026-01-19,,Assigned
79189,EMP0030020,PRJ00641,50,2025-06-23,,Assigned
79190,EMP0012626,PRJ00635,50,2026-03-23,,Assigned
79191,EMP0012626,PRJ00632,30,2025-09-19,,Assigned
79192,EMP0012626,PRJ00607,20,2025-12-28,,Assigned
79193,EMP0039635,PRJ00631,70,2026-08-10,,Assigned
79194,EMP0039635,PRJ00648,30,2026-01-31,,Assigned
79195,EMP0073087,PRJ00546,40,2025-05-12,,Assigned
79196,EMP0073087,PRJ00642,30,2025-12-14,,Assigned
79197,EMP0073087,PRJ00658,30,2025-03-23,,Assigned
79198,EMP0066872,PRJ00606,100,2025-07-01,,Assigned
79199,EMP0064701,PRJ00646,100,2026-02-05,,Assigned
79200,EMP0083749,PRJ00604,100,2025-04-07,,Assigned
79201,EMP0071628,PRJ00678,100,2026-06-18,,Assigned
79202,EMP0077305,PRJ00685,60,2026-04-09,,Assigned
79203,EMP0077305,PRJ00681,40,2025-04-03,,Assigned
79204,EMP0088324,PRJ00686,60,2025-05-15,,Assigned
79205,EMP0088324,PRJ00688,40,2026-04-13,,Assigned
79206,EMP0046463,PRJ00689,100,2026-02-02,,Assigned
79207,EMP0033774,PRJ00684,100,2025-11-22,,Assigned
79208,EMP0040584,PRJ00664,100,2026-05-01,,Assigned
79209,EMP0042437,PRJ00683,100,2025-11-19,,Assigned
79210,EMP0084822,PRJ00690,100,2025-10-25,,Assigned
79211,EMP0072191,PRJ00661,60,2026-07-26,,Assigned
79212,EMP0072191,PRJ00649,40,2026-06-05,,Assigned
79213,EMP0043556,PRJ00695,100,2025-10-11,,Assigned
79214,EMP0074444,PRJ00698,100,2025-06-20,,Assigned
79215,EMP0010625,PRJ00644,100,2025-08-08,,Assigned
79216,EMP0024650,PRJ00708,100,2025-11-04,,Assigned
79217,EMP0069660,PRJ00706,70,2025-04-05,,Assigned
79218,EMP0069660,PRJ00701,30,2025-12-23,,Assigned
79219,EMP0028156,PRJ00645,50,2026-04-23,,Assigned
79220,EMP0028156,PRJ00709,25,2025-08-28,,Assigned
79221,EMP0028156,PRJ00716,25,2026-06-23,,Assigned
79222,EMP0003593,PRJ00720,100,2025-09-17,,Assigned
79223,EMP0055311,PRJ00721,100,2025-07-13,,Assigned
79224,EMP0031068,PRJ00710,100,2026-05-15,,Assigned
79225,EMP0016864,PRJ00692,100,2026-08-14,,Assigned
79226,EMP0045286,PRJ00694,100,2025-06-22,,Assigned
79227,EMP0028548,PRJ00717,100,2026-01-27,,Assigned
79228,EMP0075735,PRJ00714,100,2026-05-24,,Assigned
79229,EMP0000741,PRJ00726,100,2026-02-12,,Assigned
79230,EMP0000348,PRJ00731,100,2025-05-08,,Assigned
79231,EMP0018238,PRJ00732,100,2026-03-03,,Assigned
79232,EMP0075307,PRJ00734,100,2025-12-08,,Assigned
79233,EMP0043533,PRJ00725,100,2025-09-28,,Assigned
79234,EMP0047752,PRJ00702,100,2026-07-21,,Assigned
79235,EMP0089484,PRJ00740,50,2026-04-20,,Assigned
79236,EMP0089484,PRJ00738,50,2025-07-28,,Assigned
79237,EMP0077642,PRJ00742,100,2025-10-02,,Assigned
79238,EMP0098534,PRJ00737,100,2026-05-01,,Assigned
79239,EMP0006631,PRJ00638,100,2025-05-11,,Assigned
79240,EMP0051293,PRJ00746,100,2026-06-02,,Assigned
79241,EMP0043055,PRJ00744,100,2026-03-23,,Assigned
79242,EMP0026477,PRJ00733,70,2026-03-23,,Assigned
79243,EMP0026477,PRJ00758,30,2025-05-22,,Assigned
79244,EMP0046684,PRJ00711,100,2025-10-31,,Assigned
79245,EMP0007554,PRJ00743,100,2026-02-12,,Assigned
79246,EMP0028203,PRJ00749,100,2026-02-19,,Assigned
79247,EMP0055444,PRJ00752,60,2026-03-19,,Assigned
79248,EMP0055444,PRJ00761,40,2025-06-06,,Assigned
79249,EMP0039824,PRJ00736,100,2026-04-29,,Assigned
79250,EMP0001770,PRJ00728,50,2026-01-20,,Assigned
79251,EMP0001770,PRJ00767,30,2025-09-11,,Assigned
79252,EMP0001770,PRJ00775,20,2026-06-04,,Assigned
79253,EMP0004451,PRJ00770,100,2025-05-20,,Assigned
79254,EMP0085172,PRJ00745,100,2025-11-14,,Assigned
79255,EMP0087187,PRJ00763,100,2025-11-11,,Assigned
79256,EMP0076804,PRJ00779,100,2026-08-03,,Assigned
79257,EMP0037321,PRJ00784,60,2025-06-20,,Assigned
79258,EMP0037321,PRJ00778,40,2025-12-12,,Assigned
79259,EMP0034350,PRJ00783,50,2026-05-19,,Assigned
79260,EMP0034350,PRJ00787,50,2025-08-29,,Assigned
79261,EMP0099774,PRJ00776,70,2026-04-28,,Assigned
79262,EMP0099774,PRJ00771,30,2025-09-24,,Assigned
79263,EMP0086476,PRJ00730,60,2025-06-19,,Assigned
79264,EMP0086476,PRJ00785,40,2026-02-20,,Assigned
79265,EMP0049499,PRJ00798,100,2025-12-10,,Assigned
79266,EMP0024775,PRJ00807,100,2025-06-29,,Assigned
79267,EMP0058216,PRJ00811,60,2026-07-10,,Assigned
79268,EMP0058216,PRJ00806,40,2025-09-21,,Assigned
79269,EMP0036222,PRJ00704,100,2026-06-22,,Assigned
79270,EMP0017616,PRJ00812,100,2025-10-20,,Assigned
79271,EMP0060663,PRJ00824,50,2025-09-09,,Assigned
79272,EMP0060663,PRJ00808,50,2025-11-23,,Assigned
79273,EMP0014165,PRJ00816,100,2026-02-02,,Assigned
79274,EMP0002362,PRJ00772,100,2026-02-03,,Assigned
79275,EMP0032270,PRJ00829,100,2025-12-22,,Assigned
79276,EMP0020134,PRJ00825,100,2026-02-05,,Assigned
79277,EMP0062643,PRJ00800,100,2025-09-11,,Assigned
79278,EMP0013109,PRJ00838,60,2026-03-14,,Assigned
79279,EMP0013109,PRJ00827,40,2026-07-18,,Assigned
79280,EMP0069239,PRJ00843,100,2025-03-31,,Assigned
79281,EMP0043177,PRJ00835,100,2025-11-03,,Assigned
79282,EMP0012175,PRJ00793,100,2026-04-17,,Assigned
79283,EMP0098560,PRJ00792,100,2025-05-07,,Assigned
79284,EMP0006168,PRJ00846,100,2026-01-11,,Assigned
79285,EMP0007144,PRJ00837,100,2025-03-23,,Assigned
79286,EMP0010425,PRJ00851,100,2025-08-21,,Assigned
79287,EMP0069434,PRJ00833,70,2026-02-09,,Assigned
79288,EMP0069434,PRJ00849,30,2025-05-30,,Assigned
79289,EMP0037970,PRJ00836,50,2025-08-01,,Assigned
79290,EMP0037970,PRJ00848,30,2025-08-16,,Assigned
79291,EMP0037970,PRJ00854,20,2026-01-27,,Assigned
79292,EMP0019509,PRJ00841,100,2025-06-26,,Assigned
79293,EMP0070845,PRJ00860,50,2025-12-31,,Assigned
79294,EMP0070845,PRJ00857,50,2026-03-28,,Assigned
79295,EMP0093653,PRJ00856,70,2025-05-31,,Assigned
79296,EMP0093653,PRJ00803,30,2025-06-19,,Assigned
79297,EMP0086577,PRJ00869,100,2026-05-10,,Assigned
79298,EMP0050446,PRJ00844,60,2025-08-02,,Assigned
79299,EMP0050446,PRJ00853,40,2026-06-22,,Assigned
79300,EMP0041706,PRJ00862,50,2026-08-10,,Assigned
79301,EMP0041706,PRJ00865,30,2026-01-27,,Assigned
79302,EMP0041706,PRJ00871,20,2026-04-17,,Assigned
79303,EMP0061347,PRJ00863,100,2025-07-02,,Assigned
79304,EMP0094417,PRJ00880,100,2026-03-01,,Assigned
79305,EMP0012864,PRJ00867,60,2025-06-26,,Assigned
79306,EMP0012864,PRJ00887,40,2026-01-02,,Assigned
79307,EMP0060348,PRJ00891,100,2025-11-28,,Assigned
79308,EMP0023907,PRJ00890,100,2025-06-21,,Assigned
79309,EMP0011643,PRJ00874,100,2026-05-14,,Assigned
79310,EMP0088529,PRJ00878,100,2026-07-24,,Assigned
79311,EMP0003408,PRJ00889,50,2025-05-03,,Assigned
79312,EMP0003408,PRJ00898,50,2026-04-05,,Assigned
79313,EMP0051124,PRJ00900,60,2026-02-11,,Assigned
79314,EMP0051124,PRJ00883,40,2025-08-28,,Assigned
79315,EMP0043815,PRJ00892,50,2025-07-13,,Assigned
79316,EMP0043815,PRJ00894,25,2026-05-28,,Assigned
79317,EMP0043815,PRJ00909,25,2025-06-18,,Assigned
79318,EMP0060496,PRJ00819,100,2025-11-23,,Assigned
79319,EMP0063517,PRJ00901,70,2025-06-19,,Assigned
79320,EMP0063517,PRJ00908,30,2025-11-06,,Assigned
79321,EMP0043902,PRJ00866,100,2025-11-23,,Assigned
79322,EMP0080603,PRJ00912,100,2026-03-13,,Assigned
79323,EMP0025472,PRJ00893,100,2025-11-12,,Assigned
79324,EMP0071691,PRJ00907,70,2025-09-12,,Assigned
79325,EMP0071691,PRJ00845,30,2025-04-12,,Assigned
79326,EMP0085048,PRJ00923,100,2025-11-29,,Assigned
79327,EMP0085484,PRJ00915,60,2026-04-09,,Assigned
79328,EMP0085484,PRJ00884,40,2025-08-20,,Assigned
79329,EMP0027896,PRJ00919,100,2026-01-04,,Assigned
79330,EMP0002169,PRJ00934,100,2025-05-27,,Assigned
79331,EMP0092302,PRJ00896,100,2026-05-15,,Assigned
79332,EMP0019332,PRJ00933,50,2026-07-02,,Assigned
79333,EMP0019332,PRJ00932,30,2026-04-17,,Assigned
79334,EMP0019332,PRJ00931,20,2025-10-03,,Assigned
79335,EMP0036489,PRJ00921,50,2026-03-04,,Assigned
79336,EMP0036489,PRJ00954,50,2025-05-21,,Assigned
79337,EMP0018228,PRJ00936,100,2026-05-02,,Assigned
79338,EMP0053378,PRJ00952,100,2025-05-02,,Assigned
79339,EMP0063505,PRJ00922,100,2026-05-28,,Assigned
79340,EMP0013216,PRJ00955,100,2025-05-14,,Assigned
79341,EMP0053377,PRJ00961,100,2026-04-23,,Assigned
79342,EMP0078887,PRJ00962,70,2025-03-28,,Assigned
79343,EMP0078887,PRJ00944,30,2026-03-11,,Assigned
79344,EMP0058164,PRJ00966,100,2025-06-17,,Assigned
79345,EMP0086178,PRJ00965,100,2025-11-19,,Assigned
79346,EMP0089896,PRJ00929,100,2026-06-30,,Assigned
79347,EMP0078824,PRJ00941,100,2025-09-16,,Assigned
79348,EMP0044527,PRJ00920,50,2025-10-10,,Assigned
79349,EMP0044527,PRJ00970,30,2025-12-26,,Assigned
79350,EMP0044527,PRJ00964,20,2026-02-01,,Assigned
79351,EMP0069669,PRJ00967,100,2026-07-25,,Assigned
79352,EMP0073836,PRJ00926,100,2026-06-09,,Assigned
79353,EMP0014811,PRJ00984,100,2025-10-10,,Assigned
79354,EMP0066798,PRJ00978,100,2026-03-20,,Assigned
79355,EMP0068100,PRJ00975,100,2025-04-02,,Assigned
79356,EMP0093466,PRJ00971,100,2025-04-21,,Assigned
79357,EMP0038956,PRJ00938,50,2025-11-18,,Assigned
79358,EMP0038956,PRJ00959,50,2026-02-04,,Assigned
79359,EMP0085513,PRJ00986,50,2025-10-14,,Assigned
79360,EMP0085513,PRJ00988,50,2025-06-21,,Assigned
79361,EMP0036477,PRJ00981,70,2026-01-17,,Assigned
79362,EMP0036477,PRJ00999,30,2026-03-02,,Assigned
79363,EMP0017124,PRJ00974,100,2025-09-24,,Assigned
79364,EMP0043064,PRJ00996,40,2025-07-03,,Assigned
79365,EMP0043064,PRJ00004,30,2025-08-20,,Assigned
79366,EMP0043064,PRJ00980,30,2025-10-07,,Assigned
79367,EMP0057312,PRJ00001,100,2026-08-02,,Assigned
79368,EMP0075817,PRJ00991,100,2025-09-26,,Assigned
79369,EMP0095054,PRJ00017,100,2025-12-23,,Assigned
79370,EMP0070311,PRJ00995,100,2025-08-17,,Assigned
79371,EMP0038299,PRJ00012,100,2025-08-20,,Assigned
79372,EMP0097309,PRJ00014,60,2026-04-24,,Assigned
79373,EMP0097309,PRJ00987,40,2026-02-11,,Assigned
79374,EMP0011859,PRJ00957,50,2025-10-05,,Assigned
79375,EMP0011859,PRJ00028,25,2026-07-05,,Assigned
79376,EMP0011859,PRJ00993,25,2025-03-23,,Assigned
79377,EMP0030047,PRJ00023,100,2026-06-18,,Assigned
79378,EMP0079845,PRJ00036,70,2025-12-15,,Assigned
79379,EMP0079845,PRJ00041,30,2025-12-31,,Assigned
79380,EMP0024680,PRJ00033,100,2025-10-17,,Assigned
79381,EMP0082551,PRJ00044,100,2026-04-01,,Assigned
79382,EMP0018800,PRJ00046,100,2025-10-22,,Assigned
79383,EMP0080912,PRJ00022,100,2025-08-31,,Assigned
79384,EMP0096371,PRJ00051,100,2026-04-14,,Assigned
79385,EMP0069827,PRJ00038,100,2025-09-04,,Assigned
79386,EMP0061134,PRJ00043,100,2026-04-27,,Assigned
79387,EMP0049480,PRJ00054,70,2025-05-20,,Assigned
79388,EMP0049480,PRJ00024,30,2025-05-23,,Assigned
79389,EMP0022061,PRJ00048,100,2026-07-10,,Assigned
79390,EMP0048502,PRJ00066,100,2026-01-16,,Assigned
79391,EMP0054245,PRJ00056,100,2026-03-14,,Assigned
79392,EMP0089366,PRJ00029,100,2026-06-11,,Assigned
79393,EMP0060249,PRJ00013,100,2026-04-11,,Assigned
79394,EMP0031599,PRJ00074,50,2025-11-12,,Assigned
79395,EMP0031599,PRJ00073,25,2026-05-09,,Assigned
79396,EMP0031599,PRJ00075,25,2025-09-29,,Assigned
79397,EMP0070709,PRJ00047,100,2025-11-30,,Assigned
79398,EMP0044173,PRJ00009,100,2025-05-18,,Assigned
79399,EMP0036759,PRJ00053,50,2026-07-08,,Assigned
79400,EMP0036759,PRJ00078,50,2025-10-03,,Assigned
79401,EMP0065410,PRJ00084,100,2025-07-17,,Assigned
79402,EMP0081390,PRJ00071,100,2025-03-29,,Assigned
79403,EMP0041479,PRJ00058,100,2026-05-02,,Assigned
79404,EMP0055459,PRJ00082,100,2025-10-01,,Assigned
79405,EMP0058470,PRJ00090,100,2025-11-29,,Assigned
79406,EMP0006840,PRJ00081,100,2025-04-10,,Assigned
79407,EMP0012992,PRJ00097,100,2025-07-19,,Assigned
79408,EMP0069387,PRJ00087,100,2025-08-23,,Assigned
79409,EMP0005733,PRJ00100,100,2025-07-02,,Assigned
79410,EMP0038837,PRJ00077,100,2026-05-08,,Assigned
79411,EMP0025655,PRJ00994,40,2025-08-06,,Assigned
79412,EMP0025655,PRJ00088,30,2026-06-13,,Assigned
79413,EMP0025655,PRJ00091,30,2025-12-14,,Assigned
79414,EMP0072110,PRJ00106,100,2025-04-15,,Assigned
79415,EMP0015097,PRJ00092,100,2025-11-21,,Assigned
79416,EMP0000025,PRJ00121,100,2026-05-09,,Assigned
79417,EMP0059876,PRJ00116,100,2026-03-29,,Assigned
79418,EMP0062921,PRJ00125,100,2026-02-15,,Assigned
79419,EMP0005915,PRJ00124,100,2025-12-15,,Assigned
79420,EMP0032531,PRJ00110,100,2025-05-07,,Assigned
79421,EMP0075467,PRJ00076,50,2025-09-07,,Assigned
79422,EMP0075467,PRJ00115,30,2025-08-17,,Assigned
79423,EMP0075467,PRJ00132,20,2025-06-20,,Assigned
79424,EMP0037451,PRJ00099,100,2026-03-28,,Assigned
79425,EMP0053348,PRJ00094,50,2026-06-05,,Assigned
79426,EMP0053348,PRJ00142,50,2025-05-06,,Assigned
79427,EMP0009621,PRJ00120,50,2026-02-21,,Assigned
79428,EMP0009621,PRJ00147,50,2026-05-17,,Assigned
79429,EMP0084593,PRJ00136,100,2025-03-26,,Assigned
79430,EMP0014881,PRJ00148,50,2026-01-03,,Assigned
79431,EMP0014881,PRJ00137,25,2025-08-01,,Assigned
79432,EMP0014881,PRJ00070,25,2025-11-13,,Assigned
79433,EMP0073719,PRJ00101,100,2025-11-14,,Assigned
79434,EMP0006967,PRJ00135,100,2026-04-21,,Assigned
79435,EMP0004961,PRJ00163,100,2026-02-25,,Assigned
79436,EMP0004534,PRJ00161,50,2025-06-03,,Assigned
79437,EMP0004534,PRJ00154,50,2026-05-02,,Assigned
79438,EMP0038211,PRJ00173,100,2025-08-19,,Assigned
79439,EMP0071530,PRJ00151,100,2026-03-06,,Assigned
79440,EMP0030630,PRJ00164,100,2025-05-26,,Assigned
79441,EMP0026410,PRJ00179,70,2026-07-08,,Assigned
79442,EMP0026410,PRJ00170,30,2025-06-04,,Assigned
79443,EMP0064909,PRJ00157,50,2025-05-04,,Assigned
79444,EMP0064909,PRJ00155,30,2025-12-09,,Assigned
79445,EMP0064909,PRJ00167,20,2026-02-26,,Assigned
79446,EMP0048764,PRJ00152,100,2025-03-27,,Assigned
79447,EMP0047207,PRJ00196,100,2026-06-06,,Assigned
79448,EMP0033149,PRJ00177,100,2025-12-03,,Assigned
79449,EMP0029548,PRJ00185,100,2025-08-10,,Assigned
79450,EMP0091131,PRJ00197,100,2025-11-11,,Assigned
79451,EMP0032814,PRJ00202,100,2026-08-04,,Assigned
79452,EMP0052750,PRJ00206,100,2026-08-01,,Assigned
79453,EMP0038540,PRJ00201,100,2025-04-16,,Assigned
79454,EMP0073054,PRJ00203,60,2026-05-01,,Assigned
79455,EMP0073054,PRJ00168,40,2026-08-07,,Assigned
79456,EMP0026082,PRJ00190,50,2026-06-03,,Assigned
79457,EMP0026082,PRJ00208,30,2025-07-29,,Assigned
79458,EMP0026082,PRJ00184,20,2025-10-08,,Assigned
79459,EMP0042216,PRJ00180,50,2025-08-26,,Assigned
79460,EMP0042216,PRJ00210,50,2025-05-28,,Assigned
79461,EMP0010319,PRJ00181,100,2026-06-21,,Assigned
79462,EMP0003169,PRJ00131,100,2026-01-01,,Assigned
79463,EMP0053800,PRJ00214,40,2025-10-09,,Assigned
79464,EMP0053800,PRJ00223,30,2025-10-25,,Assigned
79465,EMP0053800,PRJ00224,30,2025-10-04,,Assigned
79466,EMP0052980,PRJ00220,100,2025-04-20,,Assigned
79467,EMP0007061,PRJ00233,100,2026-07-22,,Assigned
79468,EMP0064683,PRJ00231,60,2025-12-31,,Assigned
79469,EMP0064683,PRJ00241,40,2025-11-19,,Assigned
79470,EMP0087127,PRJ00230,100,2025-09-03,,Assigned
79471,EMP0095903,PRJ00236,70,2025-12-01,,Assigned
79472,EMP0095903,PRJ00240,30,2026-02-10,,Assigned
79473,EMP0008823,PRJ00225,60,2026-03-31,,Assigned
79474,EMP0008823,PRJ00248,40,2025-07-03,,Assigned
79475,EMP0024864,PRJ00256,100,2025-07-06,,Assigned
79476,EMP0002948,PRJ00215,100,2025-11-05,,Assigned
79477,EMP0022656,PRJ00267,40,2025-05-09,,Assigned
79478,EMP0022656,PRJ00237,30,2026-07-24,,Assigned
79479,EMP0022656,PRJ00269,30,2025-06-30,,Assigned
79480,EMP0080988,PRJ00270,100,2026-02-05,,Assigned
79481,EMP0068446,PRJ00253,100,2025-06-12,,Assigned
79482,EMP0052103,PRJ00251,100,2025-11-04,,Assigned
79483,EMP0086621,PRJ00280,100,2026-03-18,,Assigned
79484,EMP0018108,PRJ00176,50,2026-05-19,,Assigned
79485,EMP0018108,PRJ00282,25,2025-07-08,,Assigned
79486,EMP0018108,PRJ00246,25,2025-05-20,,Assigned
79487,EMP0050055,PRJ00286,100,2025-06-15,,Assigned
79488,EMP0062724,PRJ00264,100,2026-05-28,,Assigned
79489,EMP0057417,PRJ00218,100,2026-06-28,,Assigned
79490,EMP0073369,PRJ00281,100,2026-05-11,,Assigned
79491,EMP0050479,PRJ00209,100,2025-12-26,,Assigned
79492,EMP0098242,PRJ00291,50,2025-07-30,,Assigned
79493,EMP0098242,PRJ00289,30,2025-11-09,,Assigned
79494,EMP0098242,PRJ00285,20,2026-06-07,,Assigned
79495,EMP0042894,PRJ00296,100,2025-10-04,,Assigned
79496,EMP0087262,PRJ00297,100,2026-02-09,,Assigned
79497,EMP0002920,PRJ00283,100,2025-09-23,,Assigned
79498,EMP0016989,PRJ00310,60,2026-07-12,,Assigned
79499,EMP0016989,PRJ00268,40,2025-07-12,,Assigned
79500,EMP0046357,PRJ00259,100,2026-07-02,,Assigned
79501,EMP0000610,PRJ00287,100,2026-07-13,,Assigned
79502,EMP0026594,PRJ00322,60,2026-01-19,,Assigned
79503,EMP0026594,PRJ00325,40,2026-03-04,,Assigned
79504,EMP0002489,PRJ00316,100,2025-11-05,,Assigned
79505,EMP0008600,PRJ00332,100,2025-08-07,,Assigned
79506,EMP0011605,PRJ00306,70,2025-11-06,,Assigned
79507,EMP0011605,PRJ00313,30,2025-07-17,,Assigned
79508,EMP0088988,PRJ00292,100,2026-02-07,,Assigned
79509,EMP0013774,PRJ00348,100,2025-09-09,,Assigned
79510,EMP0022180,PRJ00349,40,2025-11-15,,Assigned
79511,EMP0022180,PRJ00304,30,2025-12-06,,Assigned
79512,EMP0022180,PRJ00352,30,2025-08-19,,Assigned
79513,EMP0038083,PRJ00336,100,2026-05-05,,Assigned
79514,EMP0076034,PRJ00362,60,2025-06-05,,Assigned
79515,EMP0076034,PRJ00357,40,2025-10-18,,Assigned
79516,EMP0018949,PRJ00359,100,2025-08-31,,Assigned
79517,EMP0023874,PRJ00365,100,2025-12-05,,Assigned
79518,EMP0081360,PRJ00363,100,2026-01-23,,Assigned
79519,EMP0054280,PRJ00368,50,2026-05-17,,Assigned
79520,EMP0054280,PRJ00367,25,2026-08-07,,Assigned
79521,EMP0054280,PRJ00318,25,2025-08-11,,Assigned
79522,EMP0063598,PRJ00307,100,2025-08-21,,Assigned
79523,EMP0041482,PRJ00331,100,2025-11-13,,Assigned
79524,EMP0026207,PRJ00372,100,2025-08-25,,Assigned
79525,EMP0098416,PRJ00376,100,2025-09-08,,Assigned
79526,EMP0001219,PRJ00347,50,2025-08-07,,Assigned
79527,EMP0001219,PRJ00386,50,2026-02-02,,Assigned
79528,EMP0068014,PRJ00340,100,2025-12-07,,Assigned
79529,EMP0037555,PRJ00379,100,2026-05-30,,Assigned
79530,EMP0021432,PRJ00370,70,2026-08-11,,Assigned
79531,EMP0021432,PRJ00387,30,2026-06-15,,Assigned
79532,EMP0058495,PRJ00394,60,2026-03-19,,Assigned
79533,EMP0058495,PRJ00277,40,2025-10-07,,Assigned
79534,EMP0005204,PRJ00288,100,2025-05-18,,Assigned
79535,EMP0042987,PRJ00392,100,2025-12-29,,Assigned
79536,EMP0064001,PRJ00388,40,2026-04-22,,Assigned
79537,EMP0064001,PRJ00401,30,2025-04-06,,Assigned
79538,EMP0064001,PRJ00404,30,2026-07-25,,Assigned
79539,EMP0043123,PRJ00415,100,2025-06-11,,Assigned
79540,EMP0058647,PRJ00383,70,2025-07-29,,Assigned
79541,EMP0058647,PRJ00395,30,2025-09-04,,Assigned
79542,EMP0043979,PRJ00389,50,2025-11-09,,Assigned
79543,EMP0043979,PRJ00409,50,2025-12-19,,Assigned
79544,EMP0095061,PRJ00424,70,2026-07-17,,Assigned
79545,EMP0095061,PRJ00418,30,2026-08-11,,Assigned
79546,EMP0024068,PRJ00380,100,2025-08-12,,Assigned
79547,EMP0000968,PRJ00390,100,2026-05-27,,Assigned
79548,EMP0060861,PRJ00427,50,2025-05-11,,Assigned
79549,EMP0060861,PRJ00417,25,2026-02-04,,Assigned
79550,EMP0060861,PRJ00438,25,2025-11-25,,Assigned
